"id","cat_id","lat","lon","inner_x_diameter","inner_y_diameter","outer_x_diameter","r_eff","thickness","e","angle","dispersion","abslon"
92469,"MWP1G348133+02704",0.2703802,348.1325391,0.0151192,0.0151577,0.0276466,0.868258310639297,0.531492804565756,0.0712283297646567,22.305,0.0026055,-11.8674609
92470,"MWP1G353470-05501",-0.5500574,353.4702935,0.0216230,0.0184960,0.0406976,1.18848947497471,0.810530182797251,0.517991987507503,29.388,0.0031416,-6.5297065
92471,"MWP1G005504-02529",-0.2529371,5.5040247,0.0123750,0.0106042,0.0215208,0.653178061010049,0.388666704852129,0.515474281045075,2.172,0.0016632,5.5040247
92473,"MWP1G008534-03126",-0.3126278,8.5338979,0.0366442,0.0364183,0.0557548,1.91279856952052,0.810796635574505,0.110866448336707,9.374,0.0046021,8.5338979
92474,"MWP1G014352-06431",-0.6430762,14.3515399,0.0104818,0.0112318,0.0232109,0.67888235423574,0.540198339826548,0.359291701685834,1.911,0.0017738,14.3515399
92475,"MWP1G031066+00485",0.0485292,31.0658565,0.0138438,0.0140885,0.0214792,0.736913547002792,0.32395062416525,0.185569064032678,44.889,0.0041914,31.0658565
92476,"MWP1G037506+09345",0.9345293,37.5061282,0.0623333,0.0617578,0.0868333,3.10895080124001,1.03945498240875,0.135572892375358,35.599,0.0079390,37.5061282
92477,"MWP1G037349+06876",0.6876193,37.3493130,0.0168558,0.0158047,0.0279964,0.898585620431541,0.472801206843476,0.34760343782624,38.198,0.0024114,37.3493130
92478,"MWP1G043039-04430",-0.4429913,43.0394045,0.0130365,0.0144714,0.0209427,0.732252707010776,0.335721840456592,0.434139186704317,47.821,0.0027399,43.0394045
92479,"MWP1G046823-00520",-0.0520456,46.8228860,0.0157604,0.0157188,0.0250677,0.842383935181656,0.394875513347525,0.0726091366756476,8.822,0.0043252,46.8228860
92480,"MWP1G060930-00902",-0.0901898,60.9295038,0.0770385,0.0792453,0.1347403,4.37115325890686,2.44822044796621,0.23434999845981,28.613,0.0471672,60.9295038
92481,"MWP1G061141-08957",-0.8957023,61.1409113,0.0383689,0.0419274,0.0555484,2.03536125301491,0.729366254397843,0.403165461872517,8.226,0.0049093,61.1409113
92482,"MWP1G299504+00244",0.0243997,299.5041145,0.0157484,0.0166589,0.0294645,0.934141463903542,0.582049268767335,0.326073179757032,22.683,0.0033055,-60.4958855
92483,"MWP1G302795-05875",-0.5874618,302.7950443,0.0152344,0.0141198,0.0246563,0.797891639873659,0.399912990857879,0.375464853142373,31.579,0.0014643,-57.2049557
92484,"MWP1G304263-03919",-0.3918920,304.2631369,0.0208419,0.0207803,0.0333162,1.11663347719676,0.529240089622764,0.0768272988362132,16.719,0.0032697,-55.7368631
92485,"MWP1G308622+05295",0.5294877,308.6224539,0.1459319,0.1443769,0.2214650,7.59346577792933,3.20462827013724,0.145594530423128,26.419,0.0440832,-51.3775461
92486,"MWP1G309917+03676",0.3676317,309.9171483,0.0812438,0.0793814,0.1247649,4.23103500631599,1.84652439679428,0.212888937183065,28.553,0.0290504,-50.0828517
92487,"MWP1G326725+07745",0.7745110,326.7248574,0.0373969,0.0388165,0.0644866,2.11468399480946,1.14943518898839,0.26796760223962,68.977,0.0043930,-33.2751426
92489,"MWP1G338120-01882",-0.1882322,338.1198185,0.0113492,0.0128319,0.0178017,0.635221350780804,0.274092594166358,0.466631125351481,10.075,0.0014602,-21.8801815
92490,"MWP1G340886-03596",-0.3596172,340.8858367,0.0131079,0.0108281,0.0203821,0.643729766152509,0.309492817281667,0.56356114556355,59.062,0.0026671,-19.1141633
92491,"MWP1G345099-06109",-0.6109206,345.0990286,0.0101094,0.0101615,0.0199323,0.603420417000569,0.41675105108378,0.101134086436761,1.564,0.0014711,-14.9009714
92492,"MWP1G350338+01625",0.1624752,350.3382885,0.0213808,0.0218823,0.0344782,1.16285311699882,0.555698876725987,0.212863558743423,7.130,0.0027914,-9.6617115
92493,"MWP1G353053-00155",-0.0155375,353.0529545,0.0093995,0.0096685,0.0178655,0.555786109673123,0.359200893620353,0.234244611922231,7.178,0.0027316,-6.9470455
92494,"MWP1G359718-03719",-0.3718971,359.7182487,0.0160781,0.0160915,0.0246881,0.84556469326832,0.36529138380231,0.0408017414998485,8.961,0.0016391,-0.2817513
92495,"MWP1G011762-00972",-0.0971536,11.7620015,0.0342628,0.0336709,0.0521002,1.77969711279189,0.756795625158368,0.185073378614702,5.751,0.0053286,11.7620015
92496,"MWP1G018884+00505",0.0505261,18.8842013,0.0117729,0.0109595,0.0246496,0.704233306607377,0.546476170127628,0.365250882210783,7.394,0.0024360,18.8842013
92497,"MWP1G023242-02328",-0.2327653,23.2424984,0.0296640,0.0307051,0.0501836,1.65976924864789,0.870649977208562,0.25819216415154,7.212,0.0059265,23.2424984
92498,"MWP1G027612+00203",0.0202964,27.6115210,0.0168063,0.0178099,0.0253495,0.897422921294494,0.362559314304607,0.330947070443591,9.904,0.0043523,27.6115210
92499,"MWP1G028672+00154",0.0153533,28.6717736,0.0226860,0.0253017,0.0326312,1.21065997040721,0.422382964325567,0.442801651244432,18.323,0.0039865,28.6717736
92500,"MWP1G032021-03548",-0.3548231,32.0209886,0.0167324,0.0167588,0.0397157,1.09430874064702,0.975098964733414,0.0561079497913497,0.000,0.0022279,32.0209886
92501,"MWP1G038924-07635",-0.7634503,38.9237761,0.0317569,0.0451856,0.0478987,1.94403839799739,0.692311534014069,0.711377424862786,27.442,0.0078018,38.9237761
92502,"MWP1G042224-00557",-0.0557233,42.2244893,0.0710259,0.0612325,0.1010808,3.3834156283478,1.27753199013154,0.506712517845571,45.893,0.0082664,42.2244893
92503,"MWP1G045678-00055",-0.0054822,45.6783630,0.0111338,0.0113662,0.0209208,0.652684296333829,0.415239089533797,0.20118427266977,2.056,0.0024092,45.6783630
92504,"MWP1G053614-02437",-0.2436702,53.6144342,0.0118785,0.0127870,0.0242931,0.741160076945532,0.52688502558563,0.370202001492028,47.913,0.0022724,53.6144342
92505,"MWP1G302017-01144",-0.1143718,302.0168954,0.0185916,0.0192058,0.0349348,1.09491093221176,0.693432350803387,0.250872736672253,26.892,0.0036178,-57.9831046
92506,"MWP1G310175-02488",-0.2487818,310.1751168,0.0198300,0.0197025,0.0359775,1.13039091377611,0.685082366004011,0.113216446063874,11.617,0.0040395,-49.8248832
92507,"MWP1G311456+07512",0.7512106,311.4559922,0.0694468,0.0733151,0.1008803,3.63455098248528,1.33395048969184,0.320533039814193,13.160,0.0133691,-48.5440078
92508,"MWP1G321787-06866",-0.6865733,321.7869487,0.0109789,0.0110738,0.0200738,0.631945189982767,0.385865885766777,0.130637335939034,9.694,0.0016126,-38.2130513
92509,"MWP1G323482-01805",-0.1804805,323.4816992,0.0178353,0.0171624,0.0287786,0.946497010011463,0.464337706801247,0.272091263497395,25.544,0.0024885,-36.5183008
92510,"MWP1G333106-07822",-0.7822012,333.1058072,0.0481594,0.0546308,0.0708312,2.6175137690163,0.96320863536431,0.472103714608911,31.096,0.0083162,-26.8941928
92512,"MWP1G349728+01723",0.1723364,349.7283198,0.0338326,0.0325915,0.0533527,1.77549410983523,0.82825876893255,0.268368076249719,2.041,0.0030311,-10.2716802
92513,"MWP1G352059+06405",0.6405326,352.0590131,0.0165425,0.0166392,0.0370341,1.05233651464368,0.869386610773596,0.107653985186664,1.462,0.0017346,-7.9409869
92514,"MWP1G358383-08437",-0.8437237,358.3833362,0.0437643,0.0416143,0.0696036,2.2947046867591,1.09648525161139,0.309580614616654,54.561,0.0082904,-1.6166638
92515,"MWP1G017010+09109",0.9109014,17.0095632,0.0175068,0.0175304,0.0310895,0.990319241612339,0.576265230243375,0.0518715077554346,17.486,0.0020035,17.0095632
92516,"MWP1G023904+00704",0.0703793,23.9042203,0.0125357,0.0118554,0.0201375,0.65922588023887,0.322594367637052,0.324950596598435,18.790,0.0014979,23.9042203
92517,"MWP1G040414+06912",0.6911826,40.4136917,0.0589178,0.0638327,0.0926472,3.24132669782693,1.43175812867796,0.384791759868426,9.713,0.0147197,40.4136917
92518,"MWP1G049420-03003",-0.3003161,49.4202728,0.0256136,0.0239849,0.0394091,1.31253882020309,0.585496376282138,0.350900669145363,29.261,0.0061248,49.4202728
92520,"MWP1G049164-02111",-0.2111036,49.1640821,0.0185859,0.0193652,0.0335493,1.07665903475027,0.634918144340264,0.280829376418775,18.487,0.0040557,49.1640821
92521,"MWP1G050662-05234",-0.5233812,50.6621113,0.0179510,0.0180504,0.0320457,1.01977008094463,0.597988755261097,0.104801152023648,0.955,0.0020564,50.6621113
92522,"MWP1G054480+09282",0.9281516,54.4801805,0.0621070,0.0606483,0.1281086,3.75135933420796,2.80030600440403,0.215457971029876,19.459,0.0097607,54.4801805
92523,"MWP1G302819-08411",-0.8411161,302.8185607,0.0212941,0.0223678,0.0348588,1.17934994920048,0.575608838440914,0.306104363862417,1.650,0.0035830,-57.1814393
92524,"MWP1G305532-04027",-0.4026741,305.5322742,0.0121125,0.0124071,0.0230250,0.71509012109535,0.462995846185846,0.21662210871151,20.800,0.0015324,-54.4677258
92525,"MWP1G309154+00746",0.0746362,309.1535963,0.0581920,0.0567455,0.0851063,2.95446508913279,1.14193863329614,0.221578087007138,19.596,0.0049125,-50.8464037
92526,"MWP1G329119-08454",-0.8453917,329.1187694,0.0114321,0.0112179,0.0222214,0.671414630594691,0.457761714624081,0.192671652268833,24.026,0.0020325,-30.8812306
92527,"MWP1G329103-00247",-0.0247275,329.1028676,0.0198295,0.0200352,0.0316256,1.06693935126506,0.500470323636021,0.142928130715741,23.436,0.0034601,-30.8971324
92528,"MWP1G330659+05769",0.5768840,330.6588469,0.0112071,0.0096964,0.0192670,0.590064374758631,0.342458035050755,0.501424294195511,0.000,0.0019114,-29.3411531
92529,"MWP1G344372-02400",-0.2399723,344.3723215,0.0517824,0.0520292,0.0832446,2.79089723107475,1.33483044687674,0.0972855574518415,17.856,0.0129560,-15.6276785
92530,"MWP1G347107+00749",0.0748634,347.1068638,0.2844605,0.1741008,0.4278538,12.3879691233772,6.19529634667332,0.790827907122215,19.134,0.0695533,-12.8931362
92531,"MWP1G350195+00147",0.0147451,350.1950176,0.0326130,0.0323618,0.0498079,1.70449008651568,0.729521388611142,0.123877246302215,27.019,0.0091270,-9.8049824
92532,"MWP1G356562-00829",-0.0829181,356.5616591,0.0213949,0.0214191,0.0323129,1.11604940914394,0.463211559223039,0.0475225095803739,47.677,0.0031485,-3.4383409
92533,"MWP1G000828+02063",0.2063447,0.8276685,0.0418218,0.0459056,0.0647297,2.29599484058279,0.972592442408883,0.412319802708222,59.147,0.0168405,0.8276685
92534,"MWP1G007177+00858",0.0858297,7.1766295,0.0125924,0.0123750,0.0229511,0.716436880069555,0.439491526292383,0.185015416941211,11.965,0.0029713,7.1766295
92535,"MWP1G013345-03219",-0.3218540,13.3451126,0.0116033,0.0135435,0.0247853,0.763329097101823,0.560079632787035,0.515743427223197,5.730,0.0026568,13.3451126
92536,"MWP1G021873-00357",-0.0357203,21.8733321,0.0316360,0.0308077,0.0510021,1.68611700849257,0.821678654682175,0.227329909002971,7.491,0.0042209,21.8733321
92537,"MWP1G023335-04406",-0.4405568,23.3347057,0.0186113,0.0186114,0.0290664,0.986781928073915,0.443572326480033,0.00327812034279379,63.729,0.0026934,23.3347057
92538,"MWP1G025119+04642",0.4642330,25.1189513,0.0116141,0.0133098,0.0210000,0.699982356661075,0.398736853482132,0.48843972780375,37.835,0.0021910,25.1189513
92539,"MWP1G024558-01329",-0.1328753,24.5575314,0.0203510,0.0219503,0.0333109,1.13954442475451,0.55008583133512,0.374715247717417,19.171,0.0036628,24.5575314
92540,"MWP1G030377+01120",0.1119566,30.3773367,0.0127283,0.0123587,0.0207228,0.680962049056302,0.33920039361736,0.239232370327168,0.920,0.0025271,30.3773367
92541,"MWP1G043741+04719",0.4718690,43.7406705,0.0271793,0.0247174,0.0405380,1.35491552429596,0.567183127900724,0.415878824997707,31.410,0.0056827,43.7406705
92542,"MWP1G043523-06486",-0.6485900,43.5231275,0.0139228,0.0152684,0.0249871,0.821019047667288,0.469702456795786,0.410478518718569,46.128,0.0028516,43.5231275
92543,"MWP1G048553+00830",0.0829513,48.5534031,0.0352567,0.0338558,0.0568447,1.86874007861978,0.916017103929038,0.279087386573421,21.343,0.0070840,48.5534031
92544,"MWP1G054928-04766",-0.4765971,54.9284268,0.0116739,0.0120734,0.0223641,0.694434880704828,0.453580551933047,0.255114957274739,20.449,0.0018425,54.9284268
92546,"MWP1G319940-01685",-0.1685394,319.9395097,0.0089934,0.0088341,0.0161698,0.508095865991965,0.304475600377931,0.1873825740387,24.129,0.0010489,-40.0604903
92547,"MWP1G320436+02490",0.2490081,320.4358152,0.0539094,0.0654149,0.0861304,3.14080642102384,1.37116753767858,0.566422523099249,21.168,0.0149092,-39.5641848
92548,"MWP1G331910-00354",-0.0354091,331.9097706,0.0262159,0.0321627,0.0422195,1.5406785867155,0.681262789279826,0.579316641737428,10.644,0.0046688,-28.0902294
92549,"MWP1G332993+08952",0.8952315,332.9927318,0.0313560,0.0299348,0.0456522,1.57449109953372,0.606647619426996,0.297649110234696,5.514,0.0050436,-27.0072682
92550,"MWP1G339509+06575",0.6574810,339.5088054,0.0165326,0.0164389,0.0367419,1.04350423579887,0.857409539853191,0.106315843654473,3.934,0.0028794,-20.4911946
92551,"MWP1G345784-01726",-0.1726208,345.7838960,0.0112174,0.0111793,0.0196060,0.628342809592769,0.355898451098427,0.0823497523770158,5.913,0.0011395,-14.2161040
92552,"MWP1G351473-04628",-0.4627591,351.4730494,0.0228525,0.0264900,0.0393750,1.35238349342006,0.702134140958681,0.505743276210809,16.785,0.0107274,-8.5269506
92553,"MWP1G352581+01968",0.1967844,352.5812704,0.0309918,0.0279185,0.0482418,1.57354463153726,0.732484473011613,0.434161485396775,22.806,0.0040841,-7.4187296
92554,"MWP1G356479+05523",0.5523166,356.4791131,0.0145664,0.0145703,0.0278672,0.854876339466068,0.564305155154887,0.0231357717370043,3.950,0.0055305,-3.5208869
92555,"MWP1G005478-02427",-0.2426868,5.4784610,0.0206806,0.0206744,0.0318775,1.08919659840517,0.475044238559338,0.0244848091199771,19.161,0.0102422,5.4784610
92556,"MWP1G016879+01298",0.1297714,16.8794584,0.0300168,0.0296923,0.0481491,1.60584051016543,0.769295405403202,0.14664363641026,4.778,0.0068575,16.8794584
92557,"MWP1G023660-02527",-0.2527496,23.6596100,0.0138033,0.0137040,0.0221967,0.740462515630539,0.356103244391816,0.119733500390361,7.166,0.0018347,23.6596100
92558,"MWP1G025155+00609",0.0608672,25.1547436,0.0115154,0.0119789,0.0186995,0.632687292238807,0.304832361743478,0.275479435766389,17.638,0.0026374,25.1547436
92559,"MWP1G028801+01734",0.1733754,28.8011271,0.0175837,0.0181012,0.0296794,0.980559864057922,0.51320925307601,0.237405104280502,14.279,0.0021928,28.8011271
92560,"MWP1G028816+01936",0.1936257,28.8162080,0.0108309,0.0105551,0.0205395,0.626637102423463,0.411918967702757,0.224231884100335,13.362,0.0024125,28.8162080
92561,"MWP1G034088+04405",0.4405141,34.0884750,0.0189656,0.0171024,0.0328435,1.01772670924644,0.589233951333132,0.432239230696591,21.886,0.0024190,34.0884750
92562,"MWP1G041236-01741",-0.1740599,41.2358162,0.0357612,0.0363025,0.0585689,1.95350147765674,0.967665477063093,0.17204448584757,14.294,0.0083670,41.2358162
92563,"MWP1G041515-01341",-0.1341265,41.5154680,0.0154798,0.0179063,0.0250202,0.887756251953201,0.405447003345714,0.502651677686715,12.726,0.0027915,41.5154680
92564,"MWP1G045822-02892",-0.2892157,45.8220173,0.0214000,0.0197688,0.0325488,1.08430575335639,0.473244565231245,0.382934007843161,48.166,0.0074355,45.8220173
92565,"MWP1G045409-05108",-0.5108027,45.4086851,0.0245267,0.0247721,0.0395267,1.32634818087943,0.636401004794354,0.140408250728399,39.653,0.0036951,45.4086851
92566,"MWP1G297242-02826",-0.2826124,297.2424703,0.0241461,0.0234646,0.0351869,1.22193983287696,0.468454259628935,0.235905582690829,13.831,0.0048826,-62.7575297
92567,"MWP1G300134-01035",-0.1034982,300.1337653,0.0373496,0.0522647,0.0572229,2.28323986474087,0.851366593777518,0.699508959197211,46.077,0.0109582,-59.8662347
92568,"MWP1G302131-00076",-0.0076137,302.1309740,0.0099894,0.0117334,0.0185105,0.615483121479055,0.362174523780451,0.52457460926902,34.782,0.0032632,-57.8690260
92570,"MWP1G313974+02022",0.2021906,313.9739641,0.0203731,0.0162273,0.0338806,1.02330158849387,0.57520291400657,0.604630390884906,21.585,0.0025087,-46.0260359
92571,"MWP1G317561+05927",0.5926955,317.5611427,0.1366131,0.1344706,0.1884154,6.76071713978447,2.19783512031685,0.176408607263007,18.428,0.0167183,-42.4388573
92572,"MWP1G319888-00699",-0.0699467,319.8883050,0.0535631,0.0544368,0.0767513,2.73910024540759,0.983814529944661,0.178443304335214,59.608,0.0091097,-40.1116950
92573,"MWP1G336268+02865",0.2864510,336.2683950,0.0442500,0.0476386,0.0683557,2.40684094506311,1.02317466698157,0.370409384013934,27.442,0.0125301,-23.7316050
92574,"MWP1G340634+03620",0.3619508,340.6344738,0.0380022,0.0352177,0.0567694,1.91025829648544,0.79660578856306,0.375733084325251,35.138,0.0087631,-19.3655262
92576,"MWP1G351861+02001",0.2000859,351.8606687,0.0276397,0.0293658,0.0388566,1.42750740140271,0.4760493954727,0.337792123979869,4.057,0.0030144,-8.1393313
92577,"MWP1G353069-00243",-0.0243236,353.0688920,0.0102516,0.0102937,0.0190922,0.594490227279695,0.375075315815034,0.0903495064502138,0.020,0.0023828,-6.9311080
92578,"MWP1G358548-04487",-0.4486923,358.5476730,0.0131250,0.0145588,0.0240607,0.785661209270461,0.464310522646974,0.432744502654372,22.056,0.0028008,-1.4523270
92579,"MWP1G002452+01373",0.1372948,2.4524202,0.0100243,0.0101810,0.0203116,0.608921285405164,0.436459678882361,0.174773954283062,0.000,0.0021470,2.4524202
92580,"MWP1G013841+01963",0.1962901,13.8409761,0.0416378,0.0437876,0.0622359,2.20622613518476,0.874090130227391,0.309486277720546,11.544,0.0185847,13.8409761
92581,"MWP1G014602+05743",0.5743142,14.6021753,0.0840483,0.0926037,0.1148911,4.35264524702958,1.30968815475873,0.419808376347593,24.839,0.0067561,14.6021753
92582,"MWP1G014317+01421",0.1421407,14.3170013,0.0387711,0.0370772,0.0572586,1.9623463988611,0.784489728715087,0.292353762093839,26.731,0.0112779,14.3170013
92583,"MWP1G024095+04551",0.4551049,24.0951426,0.0182448,0.0182573,0.0319432,1.0244997858974,0.581173911350716,0.0369979260431545,10.677,0.0017222,24.0951426
92584,"MWP1G029855-00706",-0.0706109,29.8546509,0.0612054,0.0649942,0.0865888,3.17012673448948,1.07727273672931,0.336438142903943,20.314,0.0199462,29.8546509
92585,"MWP1G028299+01857",0.1856808,28.2993034,0.0133377,0.0129963,0.0216940,0.714221179197081,0.354546011269798,0.224806688976164,12.504,0.0019931,28.2993034
92586,"MWP1G044666+01225",0.1225409,44.6656953,0.0137468,0.0165997,0.0215458,0.791993615464832,0.33185382128548,0.560528036215187,9.375,0.0031174,44.6656953
92587,"MWP1G053335+08954",0.8953547,53.3345902,0.0171310,0.0166223,0.0314935,0.97415120452893,0.609386659036231,0.241883516334359,6.181,0.0032242,53.3345902
92589,"MWP1G306268-03326",-0.3325727,306.2684002,0.0134720,0.0137631,0.0201073,0.704576492338566,0.281522750170442,0.204582897138586,17.739,0.0016058,-53.7315998
92590,"MWP1G310864-05395",-0.5394722,310.8644427,0.0127780,0.0125989,0.0208881,0.689218072683208,0.344087630331832,0.166841541311504,7.687,0.0014746,-49.1355573
92591,"MWP1G323487+03263",0.3262877,323.4867444,0.0417475,0.0400649,0.0607892,2.10094890675281,0.807987525345936,0.281040905093177,36.994,0.0141743,-36.5132556
92592,"MWP1G324929-06215",-0.6215280,324.9287634,0.0121633,0.0148478,0.0186238,0.696597523112775,0.2750163176624,0.573509650964223,15.505,0.0038062,-35.0712366
92593,"MWP1G326854-07296",-0.7295864,326.8537049,0.0425966,0.0434976,0.0708652,2.35071426389932,1.199374770834,0.20248089308385,36.880,0.0080026,-33.1462951
92594,"MWP1G328235+09974",0.9973521,328.2348584,0.0132761,0.0132257,0.0243694,0.762002951822868,0.470649322607545,0.0870527388279216,23.563,0.0015965,-31.7651416
92595,"MWP1G329298-03885",-0.3885414,329.2975224,0.0110037,0.0111381,0.0220299,0.663582400283944,0.467806365212788,0.154879872843875,16.772,0.0013110,-30.7024776
92596,"MWP1G339960+00532",0.0531709,339.9595995,0.0175435,0.0174823,0.0282309,0.942848961135606,0.453428410638369,0.0834552190928194,14.887,0.0036390,-20.0404005
92597,"MWP1G342434-02329",-0.2329284,342.4340747,0.0205832,0.0185063,0.0339144,1.07538808927569,0.566070180329202,0.437748792590382,38.619,0.0029484,-17.5659253
92598,"MWP1G345511+00201",0.0200599,345.5109216,0.0510206,0.0480160,0.0756425,2.57063536590059,1.04493998984374,0.338100358299769,20.640,0.0116190,-14.4890784
